published_date,type,title,url,view_count,like_count,comment_count,guest_name,party,affiliation_wing,prominence,guest_style,topics,topic_wing,topic_treatment,stance,bias_category,framing_score,vader_title,vader_desc,vader_composite,guest_episodes,guest_median_views,guest_influence_tier,prominence_label,manual_review
2019-08-23,video,"Norman Brennan: ""The Police Have Lost Control of the Streets""",https://www.youtube.com/watch?v=agFxCOCH7n0,7642,382,57,Norman Brennan,,,,,uk_politics|crime_and_policing,contested,unknown,endorsing,unclassified,0.0,-0.3182,0.0,-0.3182,2,14032.5,low,,
2019-08-25,livestream,Norman Brennan on Knife Crime and Chaos on the Streets,https://www.youtube.com/watch?v=s4MsxBDkG2w,20423,860,235,Norman Brennan,,,,,uk_politics|culture_war_general|crime_and_policing,right,unknown,endorsing,unclassified,0.0,-0.802,0.0,-0.802,2,14032.5,low,,
2019-09-01,livestream,James Bloodworth on the Evils of the Gig Economy,https://www.youtube.com/watch?v=EkygW81dzd4,13810,544,193,James Bloodworth,,,,,economy_and_cost_of_living|culture_war_general,right,unknown,unknown,unclassified,0.0,-0.5719,0.0,-0.5719,2,65551.0,low,,
2019-09-08,livestream,Andy Ngo on Antifa and Left Wing Violence,https://www.youtube.com/watch?v=MazigYOwK3A,18174,867,180,Andy Ngo,Antifa critic,right,3.0,,culture_war_general|crime_and_policing,right,critical_of_right,endorsing,right_affiliated_endorsing,-1.5,-0.6249,0.0,-0.6249,2,57458.5,low,Senior/Established,
2019-09-24,video,"Douglas Murray: Forgiveness, Trump, Trudeau and Blackface",https://www.youtube.com/watch?v=OP3fmaiXi7I,38237,1660,249,Douglas Murray,Right-wing commentator,right,4.0,,trump_and_us_politics|uk_politics,contested,unknown,unknown,right_affiliated_unknown,0.0,0.2732,0.0,0.2732,14,189754.0,medium,Cabinet/Platform,
2019-09-29,livestream,Douglas Murray: Identity Politics is Dangerous,https://www.youtube.com/watch?v=ptoqHNDqB9I,250537,8736,1437,Douglas Murray,Right-wing commentator,right,4.0,,woke_and_cancel_culture|free_speech_and_censorship|trump_and_us_politics|uk_politics,right,sympathetic_to_right,unknown,right_affiliated_unknown,1.5,-0.4767,0.0,-0.4767,14,189754.0,medium,Cabinet/Platform,
2019-10-02,video,Rod Liddle: Freedom of Speech & Being an Equal Opportunities C***,https://www.youtube.com/watch?v=w5Q4Rmbk0LA,6994,360,60,Rod Liddle,,,,,free_speech_and_censorship,right,unknown,unknown,unclassified,0.0,0.7783,0.0,0.7783,1,6994.0,low,,
2019-10-06,livestream,"Rod Liddle Unfiltered: Political Correctness, Brexit & the Liberal Elite",https://www.youtube.com/watch?v=cjkhWsvrD2c,31193,1159,222,Rod Liddle Unfiltered,,,,,woke_and_cancel_culture|uk_politics|culture_war_general,right,sympathetic_to_right,unknown,right_topic_sympathetic,2.0,0.0,0.0,0.0,1,31193.0,low,,
2019-10-10,video,Alistair Williams: Why I Had to Create the Burger King Brexit Video,https://www.youtube.com/watch?v=FUVgagD1qRA,21688,1318,155,Alistair Williams,,,,,free_speech_and_censorship|uk_politics|culture_war_general,right,unknown,unknown,unclassified,0.0,0.2732,0.0,0.2732,2,37974.5,low,,
2019-10-13,livestream,Alistair Williams on Comedy Censorship,https://www.youtube.com/watch?v=HCvPHoBYNUg,54261,2927,540,Alistair Williams,,,,,free_speech_and_censorship|uk_politics,right,sympathetic_to_right,unknown,right_topic_sympathetic,1.5,0.3612,0.0,0.3612,2,37974.5,low,,
2019-10-27,livestream,James Rickards: The Next Financial Crash is Coming,https://www.youtube.com/watch?v=S_UhqAkG-KI,314643,7372,1194,James Rickards,,,,,trump_and_us_politics,contested,unknown,unknown,unclassified,0.0,-0.4019,0.0,-0.4019,2,170513.0,medium,,
2019-11-01,video,"Melissa Chen: ""China is Celebrating the Trump Impeachment""",https://www.youtube.com/watch?v=QWlqhqXxpnM,15899,704,165,Melissa Chen,Heterodox,contested,2.0,,trump_and_us_politics|russia_ukraine_geopolitics,contested,unknown,unknown,contested_affiliated_unknown,0.0,0.5719,0.0,0.5719,3,55174.0,low,Junior/Regular,
2019-11-03,livestream,"Melissa Chen: ""US vs. China is the New Cold War""",https://www.youtube.com/watch?v=lLvW3_OgGUs,110829,2728,649,Melissa Chen,Heterodox,contested,2.0,,trump_and_us_politics|russia_ukraine_geopolitics,contested,unknown,unknown,contested_affiliated_unknown,0.0,-0.5994,0.0,-0.5994,3,55174.0,low,Junior/Regular,
2019-11-08,video,Laurence Fox on Hollywood in the #MeToo Era,https://www.youtube.com/watch?v=Kp1cH2kjSpc,15729,579,78,Laurence Fox,Right-wing commentator,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,6,102285.5,low,Senior/Established,
2019-11-10,livestream,"Laurence Fox: ""They Seek to Murder Your Opinion""",https://www.youtube.com/watch?v=rXgvv6EXfc0,135611,6388,1159,Laurence Fox,Right-wing commentator,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,-0.6908,0.0,-0.6908,6,102285.5,low,Senior/Established,
2019-11-15,video,"Posie Parker: ""Trans Women Are Men""",https://www.youtube.com/watch?v=JN6PUvMUWoc,62415,3992,1165,Posie Parker,Gender critical,right,2.0,,trans_and_gender|culture_war_general,right,sympathetic_to_right,unknown,right_affiliated_unknown,1.5,0.0,0.0,0.0,4,303790.5,medium,Junior/Regular,
2019-11-17,livestream,"""Trans Women Aren't Women"" - Posie Parker",https://www.youtube.com/watch?v=Pdpc2r4cBxQ,1557389,56272,27468,Posie Parker,Gender critical,right,2.0,,trans_and_gender|culture_war_general,right,sympathetic_to_right,unknown,right_affiliated_unknown,2.5,0.0,0.0,0.0,4,303790.5,medium,Junior/Regular,
2019-11-28,video,Lord Andrew Adonis: “We Didn’t Know What We Were Voting For With Brexit”,https://www.youtube.com/watch?v=WGpEyycF2oA,9215,230,473,Lord Andrew Adonis,,,,,uk_politics,contested,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,2,10713.0,low,,
2019-12-01,livestream,"Lord Andrew Adonis: ""No Deal Brexit is a Fraud""",https://www.youtube.com/watch?v=HAlp0f0MwVk,12211,283,593,Lord Andrew Adonis,,,,,uk_politics,contested,unknown,unknown,unclassified,0.0,-0.7184,0.0,-0.7184,2,10713.0,low,,
2019-12-05,video,"Melanie Phillips: ""The Left is Fundamentally Racist""",https://www.youtube.com/watch?v=svDCo75mN7M,33483,1709,202,Melanie Phillips,Right-wing commentator,right,3.0,,israel_and_middle_east|culture_war_general,right,sympathetic_to_right,unknown,right_affiliated_unknown,2.0,-0.6124,0.0,-0.6124,3,163616.0,medium,Senior/Established,
2019-12-08,livestream,"Melanie Phillips: ""The Left is Racist""",https://www.youtube.com/watch?v=Aq4suTStoxE,163616,7167,1184,Melanie Phillips,Right-wing commentator,right,3.0,,israel_and_middle_east|culture_war_general,right,sympathetic_to_right,unknown,right_affiliated_unknown,2.0,-0.6124,0.0,-0.6124,3,163616.0,medium,Senior/Established,
2019-12-12,video,"Rose of Dawn: ""Trans Women Aren't Allowed to Disagree with Trans Activists""",https://www.youtube.com/watch?v=J4SJIKGsqlc,35675,1811,394,Rose of Dawn,,,,,trans_and_gender|culture_war_general,right,sympathetic_to_right,challenging,right_topic_sympathetic,1.0,0.2924,0.0,0.2924,2,156594.0,medium,,
2019-12-15,livestream,Rose of Dawn: Trans Activists Don't Speak for Me,https://www.youtube.com/watch?v=ak8v1LxdavY,277513,11380,3368,Rose of Dawn,,,,,trans_and_gender|culture_war_general,right,sympathetic_to_right,unknown,right_topic_sympathetic,1.0,0.0,0.0,0.0,2,156594.0,medium,,
2019-12-22,livestream,Matthew Goodwin: Why Labour Lost the Election,https://www.youtube.com/watch?v=3kf1YKeq7lA,230600,6322,2286,Matthew Goodwin,Right-wing commentator,right,3.0,,uk_politics,contested,unknown,unknown,right_affiliated_unknown,0.0,-0.3182,0.0,-0.3182,2,145031.0,medium,Senior/Established,
2019-12-28,video,Nimco Ali: British Africans Love Boris Johnson,https://www.youtube.com/watch?v=prw9T_D_KdA,24654,956,286,Nimco Ali,,,,,uk_politics|culture_war_general,right,unknown,endorsing,unclassified,0.0,0.6369,0.91,0.7188300000000001,2,38710.5,low,,
2019-12-29,livestream,Nimco Ali on Being the Chief Fanny Defender and Woke Racism,https://www.youtube.com/watch?v=_4a4jqBF7gg,52767,1547,836,Nimco Ali,,,,,woke_and_cancel_culture,right,sympathetic_to_right,unknown,right_topic_sympathetic,1.0,-0.5719,0.0,-0.5719,2,38710.5,low,,
2020-01-05,livestream,Emily Molli: Independent Journalism and the Hong Kong Protests,https://www.youtube.com/watch?v=bwuq9VgHQ88,23806,1098,220,Emily Molli,,,,,crime_and_policing,unknown,unknown,unknown,unclassified,0.0,-0.2263,0.0,-0.2263,1,23806.0,low,,
2020-01-17,video,"Pinchas Landau: ""Saudi Arabia is a Medieval Country""",https://www.youtube.com/watch?v=5VfeqNSiLtc,12065,501,67,Pinchas Landau,Islamophobic framing,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,2,33834.5,low,Senior/Established,
2020-01-19,video,Pinchas Landau: Why the Middle East is in Chaos,https://www.youtube.com/watch?v=FQtFGUz-O-0,55604,1430,566,Pinchas Landau,Islamophobic framing,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,-0.5719,0.0,-0.5719,2,33834.5,low,Senior/Established,
2020-01-30,video,"Dr Mike Martin: ""Why Men Are More Violent Than Women""",https://www.youtube.com/watch?v=nrukE0F81sg,21773,713,238,Dr Mike Martin,,,,,,unknown,unknown,unknown,unclassified,0.0,-0.6361,0.0,-0.6361,2,25417.5,low,,
2020-02-02,livestream,Dr Mike Martin: Why We Fight,https://www.youtube.com/watch?v=ZiCtaZltr3w,29062,1073,193,Dr Mike Martin,,,,,,unknown,unknown,unknown,unclassified,0.0,-0.3818,0.0,-0.3818,2,25417.5,low,,
2020-02-06,video,"""The Labour Leadership Contest is Everything That's Wrong With The Party""",https://www.youtube.com/watch?v=zsq8yvWYnPc,27847,745,193,The Party,,,,,uk_politics,contested,unknown,challenging,unclassified,0.0,-0.1027,0.0,-0.1027,1,27847.0,low,,
2020-02-13,video,"Andrew Doyle Live: ""The Woke Movement is Boosting the Far Right""",https://www.youtube.com/watch?v=6Y6jV5fF8DA,37591,1600,238,Andrew Doyle Live,,,,,woke_and_cancel_culture,right,sympathetic_to_right,unknown,right_topic_sympathetic,2.0,0.34,0.0,0.34,2,39444.5,low,,
2020-02-16,livestream,Andrew Doyle Live: Why I Created Titania McGrath,https://www.youtube.com/watch?v=emHnhgAyXT8,41298,1715,154,Andrew Doyle Live,,,,,,unknown,unknown,unknown,unclassified,0.0,0.25,0.0,0.25,2,39444.5,low,,
2020-03-15,video,WeTheInternetTV: Satire for Polarised Times,https://www.youtube.com/watch?v=1bnGrFK5sXY,11173,416,101,WeTheInternetTV,,,,,free_speech_and_censorship,right,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,1,11173.0,low,,
2020-03-21,livestream,"Coronavirus Expert: ""The NHS will be OVERWHELMED""",https://www.youtube.com/watch?v=0Hs2KKczjYA,19409,760,233,Coronavirus Expert,,,,,covid_and_pandemic|uk_politics,contested,unknown,unknown,unclassified,0.0,0.2342,0.0,0.2342,1,19409.0,low,,
2020-03-22,livestream,"Geoff Norcott: ""Why I'm a Working Class Conservative""",https://www.youtube.com/watch?v=fURX3Kh10VI,32513,1037,265,Geoff Norcott,Conservative,right,2.0,,covid_and_pandemic|uk_politics,contested,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,3,42094.0,low,Junior/Regular,
2020-03-25,video,Sargon of Akkad: Will Coronavirus End the Culture War?,https://www.youtube.com/watch?v=kqNE41S3vs0,98375,3268,964,Sargon of Akkad,,,,,covid_and_pandemic|culture_war_general,right,sympathetic_to_right,unknown,right_topic_sympathetic,1.0,-0.5994,0.0,-0.5994,2,162978.5,medium,,
2020-03-27,video,David Starkey: The Self-Hatred of the English Intellectual,https://www.youtube.com/watch?v=pE7kTmOShdo,36622,971,117,David Starkey,Right-wing commentator,right,3.0,,uk_politics,contested,unknown,unknown,right_affiliated_unknown,0.0,0.5106,0.0,0.5106,3,36622.0,low,Senior/Established,
2020-03-29,livestream,Dr David Starkey: Where Woke Culture Comes From,https://www.youtube.com/watch?v=dSLZHnpt-RQ,380653,12255,2394,Dr David Starkey,Woke critic,right,3.0,,covid_and_pandemic|woke_and_cancel_culture|culture_war_general,right,sympathetic_to_right,unknown,right_affiliated_unknown,1.5,0.0,0.0,0.0,2,643631.0,high,Senior/Established,
2020-04-01,livestream,"Scott Adams: ""2020 Election Could be Biggest Blowout in History""",https://www.youtube.com/watch?v=8OCbAFYtXn0,168449,3911,975,Scott Adams,,,,,covid_and_pandemic|trump_and_us_politics|uk_politics,contested,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,2,133304.0,low,,
2020-04-02,video,"Dominic Frisby: ""Taxation Is Power""",https://www.youtube.com/watch?v=36vvwbE2leI,4329,195,32,Dominic Frisby,Right-wing commentator,right,2.0,,economy_and_cost_of_living,contested,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,4,21374.0,low,Junior/Regular,
2020-04-05,livestream,Dominic Frisby: The Case for Less Government,https://www.youtube.com/watch?v=QLox5oCqmG0,25577,1025,229,Dominic Frisby,Right-wing commentator,right,2.0,,uk_politics,contested,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,4,21374.0,low,Junior/Regular,
2020-04-08,livestream,Dr John Gray: How to Save Your Relationship During Coronavirus Lockdown,https://www.youtube.com/watch?v=g0GpSAqr-Hc,8579,251,45,Dr John Gray,,,,,covid_and_pandemic,unknown,unknown,unknown,unclassified,0.0,0.4939,0.0,0.4939,1,8579.0,low,,
2020-04-10,video,"Mike Graham: ""The Media Should Be Anti-Establishment""",https://www.youtube.com/watch?v=OI6TJQeaass,9340,386,63,Mike Graham,Right-wing commentator,right,3.0,,uk_politics|culture_war_general,right,sympathetic_to_right,unknown,right_affiliated_unknown,1.0,0.0,0.0,0.0,7,65645.0,low,Senior/Established,
2020-04-12,livestream,Mike Graham on the Problem With Mainstream Media,https://www.youtube.com/watch?v=BWMfPO-Cr7c,54478,1650,396,Mike Graham,Right-wing commentator,right,3.0,,trump_and_us_politics|uk_politics|culture_war_general,right,sympathetic_to_right,unknown,right_affiliated_unknown,2.0,-0.4019,0.0,-0.4019,7,65645.0,low,Senior/Established,
2020-04-13,video,"James Rickards: ""Globalization is Dead""",https://www.youtube.com/watch?v=iFaAugu5cYY,26383,880,166,James Rickards,,,,,covid_and_pandemic|russia_ukraine_geopolitics|economy_and_cost_of_living,contested,unknown,endorsing,unclassified,0.0,-0.6486,0.0,-0.6486,2,170513.0,medium,,
2020-04-26,livestream,"""We Evolved to Manipulate"" - Dr Diana Fleischman",https://www.youtube.com/watch?v=_YmTPATEArM,68253,2417,554,Dr Diana Fleischman,,,,,,unknown,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,2,91078.5,low,,
2020-04-29,livestream,"""Trans Issues Affect EVERYBODY"" - Arielle Scarcella",https://www.youtube.com/watch?v=pORCtADzT14,47929,1868,660,Arielle Scarcella,,,,,trans_and_gender,right,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,2,362248.5,medium,,
2020-05-03,livestream,"""Social Distancing is Impossible in Schools"" - Katharine Birbalsingh",https://www.youtube.com/watch?v=39vGqUOTulI,13020,426,131,Katharine Birbalsingh,Right-wing commentator,right,3.0,,covid_and_pandemic|woke_and_cancel_culture|uk_politics,right,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,6,60235.0,low,Senior/Established,
2020-05-06,livestream,"David McWilliams: ""We Can Avoid a Great Depression""",https://www.youtube.com/watch?v=Wdh9idRsW18,15624,435,277,David McWilliams,,,,,covid_and_pandemic,unknown,unknown,unknown,unclassified,0.0,-0.2023,0.0,-0.2023,1,15624.0,low,,
2020-05-10,livestream,"Gad Saad: ""Bad Ideas Are Destroying the West""",https://www.youtube.com/watch?v=P1II4WBdKX0,138088,5808,790,Gad Saad,Anti-woke,right,3.0,resentment,free_speech_and_censorship,right,sympathetic_to_right,unknown,right_affiliated_unknown,1.0,-0.7964,0.0,-0.7964,1,138088.0,low,Senior/Established,
2020-05-13,livestream,"Graham Linehan: ""I Will Not Bow to Bullies""",https://www.youtube.com/watch?v=XOriXC2O4x0,66578,2193,1223,Graham Linehan,Gender critical,right,2.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.5,0.0,0.0,0.0,5,66578.0,low,Junior/Regular,
2020-05-17,livestream,Douglas Murray: China Must Pay for COVID 19,https://www.youtube.com/watch?v=EvS9cYuW5KA,212298,6039,1464,Douglas Murray,Right-wing commentator,right,4.0,,covid_and_pandemic|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics,contested,right_framing,unknown,right_affiliated_unknown,2.5,-0.1027,0.0,-0.1027,14,189754.0,medium,Cabinet/Platform,
2020-05-24,livestream,"""Modern Feminism Involves Casual Man-Hating"" - Meghan Murphy",https://www.youtube.com/watch?v=zKnRWm7y5X4,106043,3381,1226,Meghan Murphy,,,,,trans_and_gender|free_speech_and_censorship|culture_war_general,right,unknown,unknown,unclassified,0.0,0.2023,0.0,0.2023,1,106043.0,low,,
2020-05-27,livestream,"""We Have Capitalism for the Poor and Socialism for the Rich"" - Mark Blyth",https://www.youtube.com/watch?v=oVI1ZtgdXYI,143538,5033,1139,Mark Blyth,,,,,covid_and_pandemic|trump_and_us_politics|economy_and_cost_of_living,contested,unknown,unknown,unclassified,0.0,0.128,0.0,0.128,2,87421.5,low,,
2020-05-31,livestream,"Peter Hitchens: ""The Lockdown is a Catastrophe""",https://www.youtube.com/watch?v=jERxPhrY_18,162188,5164,1322,Peter Hitchens,Right-wing commentator,right,3.0,,covid_and_pandemic|uk_politics|crime_and_policing,contested,unknown,unknown,right_affiliated_unknown,0.0,-0.6597,0.0,-0.6597,7,158560.0,medium,Senior/Established,
2020-06-03,livestream,"""How I Got Cancelled"" - Andrew Lawrence",https://www.youtube.com/watch?v=diiDuU7le4A,174819,5585,1559,Andrew Lawrence,,,,,woke_and_cancel_culture|free_speech_and_censorship,right,unknown,unknown,unclassified,0.0,-0.25,0.0,-0.25,1,174819.0,medium,,
2020-06-07,livestream,"Michael Shermer: ""Regulation Is Not the Answer to Big Tech Censorship""",https://www.youtube.com/watch?v=KxEhQ8t9atw,9765,408,126,Michael Shermer,,,,,free_speech_and_censorship|trump_and_us_politics,right,sympathetic_to_right,unknown,right_topic_sympathetic,1.0,0.0,0.0,0.0,1,9765.0,low,,
2020-06-10,livestream,Dave Rubin: Don't Ban This Interview,https://www.youtube.com/watch?v=VFnum-JqDos,65684,2979,599,Dave Rubin,Right-wing commentator,right,3.0,,free_speech_and_censorship,right,unknown,unknown,right_affiliated_unknown,0.0,0.4449,0.0,0.4449,1,65684.0,low,Senior/Established,
2020-06-17,livestream,"Laurence Fox: ""They Came After My Family""",https://www.youtube.com/watch?v=LgyYluoDhAs,463565,16545,3798,Laurence Fox,Right-wing commentator,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,6,102285.5,low,Senior/Established,
2020-06-21,livestream,"""Victimhood is a State of Mind"" - Ayishat Akanbi",https://www.youtube.com/watch?v=TuAd_IAkOl4,185260,10129,1413,Ayishat Akanbi,,,,,woke_and_cancel_culture|crime_and_policing,right,sympathetic_to_right,unknown,right_topic_sympathetic,0.5,-0.4588,0.0,-0.4588,1,185260.0,medium,,
2020-06-24,livestream,Zuby - The Problem with Black Lives Matter,https://www.youtube.com/watch?v=-Sk4-p_0pcU,401389,17909,3114,Black Lives Matter,,,,,crime_and_policing,unknown,unknown,unknown,unclassified,0.0,-0.3818,0.0,-0.3818,1,401389.0,medium,,
2020-06-28,livestream,Leo Kearse - Right Wing Comedian,https://www.youtube.com/watch?v=L_7yTJ_j95E,53353,1729,598,Right Wing Comedian,,,,,covid_and_pandemic|free_speech_and_censorship|culture_war_general,right,unknown,unknown,unclassified,0.0,0.3818,0.0,0.3818,1,53353.0,low,,
