published_date,title,url,topics,n_topics,framing_score,tags_framing_score,guest_signal,identity_signal,guest_name_detected,guest_style,combined_score,combined_label,signal_sources,confidence,label_stage4b,label_stage5,label_stage6,cumulative_bias_score,score_lexicon,score_tags,score_guest_talkingpoints,score_guest_identity,combined_label_with_manual,manual_override_applied,manual_override_note
2022-05-11,The Case for Abortion,https://www.youtube.com/watch?v=Nyh9vNZoJh8,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-05-15,"Elon Musk, Twitter & Free Speech with Greg Lukianoff",https://www.youtube.com/watch?v=E8x76QHgEYY,free_speech_and_censorship|trump_and_us_politics,2,0.0,0.0,0.0,0.0,Greg Lukianoff,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-05-17,Why the West is Worth Saving - Konstantin Kisin,https://www.youtube.com/watch?v=qWz2deJZppE,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-05-18,Why I Detransitioned - Exulansic,https://www.youtube.com/watch?v=wUgHMOqWXMQ,trans_and_gender,1,1.0,0.0,1.0,0.0,Exulansic,,2.0,right-leaning,lexicon|guest,high,right-leaning,right-leaning,right-leaning,2.0,1.0,0.0,1.0,0.0,right-leaning,False,
2022-05-22,"Steven Woolfe: ""Immigration is Out of Control""",https://www.youtube.com/watch?v=Oeas-Jk5-gM,immigration_and_borders|uk_politics,2,0.0,0.0,0.0,0.0,Steven Woolfe,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-05-24,How to Spot Borderline Personality Disorder (BPD) in a Partner,https://www.youtube.com/watch?v=tOAj5xKOOj8,immigration_and_borders,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-05-25,"Undercover Cop: ""Drug Policing Makes Things Worse""",https://www.youtube.com/watch?v=ABqpbr2FXog,uk_politics|crime_and_policing,2,0.0,0.0,0.0,0.0,Undercover Cop,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-05-27,Cancelled by Woke Church of England - Calvin Robinson,https://www.youtube.com/watch?v=L9mwd8NYbzU,woke_and_cancel_culture|uk_politics,2,1.5,0.5,0.0,0.0,Calvin Robinson,,1.5,right-leaning,lexicon|tags,high,right-leaning,right-leaning,right-leaning,1.5,1.0,0.5,0.0,0.0,right-leaning,False,
2022-05-31,Why Women Love a Bad Boy,https://www.youtube.com/watch?v=xoUxAL4CBoM,culture_war_general,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-06-01,The Personality Disorders Behind Wokeness With Josh Slocum,https://www.youtube.com/watch?v=t19vFHf2vV0,woke_and_cancel_culture|immigration_and_borders,2,2.0,0.0,0.0,0.0,Josh Slocum,,2.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,2.0,2.0,0.0,0.0,0.0,right-leaning,False,
2022-06-05,The Dark Side of Dating Apps - James Bloodworth,https://www.youtube.com/watch?v=Ve6KXYYN1ME,uk_politics|culture_war_general,2,0.0,0.0,0.0,0.0,James Bloodworth,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-06-07,"""We Must Protect the West for Our Children"" - Konstantin Kisin",https://www.youtube.com/watch?v=kIoxo7qufX4,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-06-08,Trans Activists Tried to Ruin My Restaurant,https://www.youtube.com/watch?v=-26JF4r-eSg,woke_and_cancel_culture|culture_war_general,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-06-12,Why is China Building a Massive Army? Dr John Lee,https://www.youtube.com/watch?v=7nsu2NWOQhs,russia_ukraine_geopolitics,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-06-15,"""Trans Ideology is the New Homophobia"" - Arielle Scarcella",https://www.youtube.com/watch?v=NrH-W9XfOj8,trans_and_gender|uk_politics|culture_war_general,3,0.0,0.0,0.0,0.0,Arielle Scarcella,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-06-19,"""Politicians Ignore Most Issues People Actually Care About"" - Mike Graham",https://www.youtube.com/watch?v=Sbr7W5PvuMY,,0,0.0,0.0,1.0,1.0,Mike Graham,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2022-06-22,"Project Veritas: ""We Expose Corruption, Lies and Abuse""",https://www.youtube.com/watch?v=eMYlpS_g8NU,trump_and_us_politics,1,0.0,0.0,0.0,0.0,Project Veritas,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-06-26,How Elites Hurt the Poor With Terrible Ideas - Rob Henderson,https://www.youtube.com/watch?v=Slm6K8XsYwk,,0,0.0,0.0,0.0,0.0,Rob Henderson,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-06-29,"Andrew Sullivan: ""Leave Kids the F*ck Alone!""",https://www.youtube.com/watch?v=K8f_f-lhuUw,trans_and_gender|trump_and_us_politics,2,0.5,0.5,0.0,0.0,Andrew Sullivan,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2022-07-03,How Your DNA Made You Who You Are - Robert Plomin,https://www.youtube.com/watch?v=xQwLKT6BCQI,,0,0.0,0.0,0.0,0.0,Robert Plomin,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-07-06,Can Democracy Survive Identity Politics? With Yascha Mounk,https://www.youtube.com/watch?v=yDV9rF7Lduc,woke_and_cancel_culture,1,1.0,0.0,0.0,0.0,Yascha Mounk,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2022-07-10,"""Will Rats Cause the Next Pandemic?"" - Steven Belmain",https://www.youtube.com/watch?v=AKTuXHuT5pM,covid_and_pandemic,1,0.0,0.0,0.0,0.0,Steven Belmain,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-07-12,An Immigrant's Love Letter to the West | Book Launch,https://www.youtube.com/watch?v=-wj8kR4jicc,immigration_and_borders,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-07-13,Critical Drinker: How Politics Ruined Hollywood,https://www.youtube.com/watch?v=s3rAZEvwCLM,woke_and_cancel_culture,1,1.5,0.5,1.0,1.0,Critical Drinker,,2.5,right-leaning,lexicon|tags|guest,high,right-leaning,right-leaning,right-leaning,3.5,1.0,0.5,1.0,1.0,right-leaning,False,
2022-07-17,Why Ordinary People Have Less and Less Power with Joel Kotkin,https://www.youtube.com/watch?v=3tc8jAO5-F0,,0,0.0,0.0,0.0,0.0,Joel Kotkin,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-07-20,The Science of Making Your Own Luck,https://www.youtube.com/watch?v=TrWK8CYvdCc,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-07-22,The Critical Drinker's Top 5 Movies,https://www.youtube.com/watch?v=Tw1YEjSyEyY,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-07-24,Jaron Lanier - The Truth About Social Media,https://www.youtube.com/watch?v=AfTZ82SxvHg,trump_and_us_politics,1,1.0,0.0,0.0,0.0,The Truth About Social Media,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2022-07-27,The Sexual Revolution is Terrible for Women - Louise Perry,https://www.youtube.com/watch?v=0K1ZIbFU6O4,culture_war_general,1,0.0,0.0,1.0,1.0,Louise Perry,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2022-07-31,The Truth About Incels,https://www.youtube.com/watch?v=oykzpjC7s1Y,culture_war_general,1,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2022-08-03,Economic Disaster is Already Here - Peter Zeihan,https://www.youtube.com/watch?v=tjYDcuOlK_M,russia_ukraine_geopolitics|climate_and_environment|economy_and_cost_of_living,3,0.0,0.0,0.0,0.0,Peter Zeihan,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-08-07,Technocracy Can't Answer Moral Questions - Carl Trueman,https://www.youtube.com/watch?v=86pmrLxW5BU,trans_and_gender|woke_and_cancel_culture,2,1.0,1.0,0.0,0.0,Carl Trueman,,1.0,right-leaning,tags,medium,right-leaning,right-leaning,right-leaning,1.0,0.0,1.0,0.0,0.0,right-leaning,False,
2022-08-10,"Meeting Joe Rogan, Bill Burr, Sam Harris, Matt Walsh + more!",https://www.youtube.com/watch?v=Gw2FWvvRk3E,free_speech_and_censorship|trump_and_us_politics,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-08-13,"Matt Walsh: ""Feminist Complaints About My Movie Are Ridiculous!""",https://www.youtube.com/watch?v=A6S4ptGRFpc,trans_and_gender|trump_and_us_politics|culture_war_general,3,0.5,0.5,1.0,1.0,Matt Walsh,,1.5,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,2.5,0.0,0.5,1.0,1.0,right-leaning,False,
2022-08-14,Matt Walsh: What They Are Doing to Kids is Barbaric,https://www.youtube.com/watch?v=J1uIVfR93hE,trans_and_gender|trump_and_us_politics|culture_war_general,3,0.5,0.5,1.0,1.0,Matt Walsh,,1.5,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,2.5,0.0,0.5,1.0,1.0,right-leaning,False,
2022-08-17,"Sam Harris: Trump, Religion, Wokeness",https://www.youtube.com/watch?v=DDqtFS_Pvcs,woke_and_cancel_culture|islam_and_extremism|trump_and_us_politics,3,3.5,1.5,0.5,0.0,Sam Harris,heterodox,4.0,right-leaning,lexicon|tags|guest,high,right-leaning,right-leaning,right-leaning,4.0,2.0,1.5,0.5,0.0,right-leaning,False,
2022-08-18,Konstantin Kisin DESTROYS the BBC with FACTS & LOGIC (AGAIN!),https://www.youtube.com/watch?v=tNDawbme9XI,,0,2.0,0.0,0.0,0.0,,,2.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,2.0,2.0,0.0,0.0,0.0,right-leaning,False,
2022-08-21,"Coleman Hughes: ""BLM Moment Led to Racist Policies""",https://www.youtube.com/watch?v=mpxxBCCQaks,crime_and_policing,1,0.0,0.0,0.0,0.0,Coleman Hughes,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-08-24,Arrested for a Meme - Harry Miller,https://www.youtube.com/watch?v=yh9wYKACR0c,free_speech_and_censorship|crime_and_policing,2,0.0,0.0,0.0,0.0,Harry Miller,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-08-28,Comedian Discriminated Against for Being White - Tyler Fischer,https://www.youtube.com/watch?v=HIvGONIYEgA,covid_and_pandemic|free_speech_and_censorship,2,1.0,0.0,0.0,0.0,Tyler Fischer,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2022-08-31,"Bill Burr: ""The Internet is an Abusive Relationship""",https://www.youtube.com/watch?v=Rk_q9eixKo4,free_speech_and_censorship,1,0.0,0.0,0.0,0.0,Bill Burr,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-09-04,Exposing China's Murder for Organs Industry with Jan Jekielek,https://www.youtube.com/watch?v=rR9V5u81xo4,russia_ukraine_geopolitics,1,0.0,0.0,0.0,0.0,Jan Jekielek,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-09-06,"Bill Burr On Patrice O'Neal ""I Still Have Arguments With Him""",https://www.youtube.com/watch?v=B-hZMfz8inw,free_speech_and_censorship,1,0.0,0.0,0.0,0.0,Him,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-09-07,"Andrew Doyle: ""Vote Left or Right, You Still Get Woke Politics""",https://www.youtube.com/watch?v=XMm3vgIWbGk,trans_and_gender|woke_and_cancel_culture|free_speech_and_censorship|trump_and_us_politics|uk_politics,5,3.5,2.5,1.0,1.0,Andrew Doyle,,4.5,right-leaning,lexicon|tags|guest,high,right-leaning,right-leaning,right-leaning,5.5,1.0,2.5,1.0,1.0,right-leaning,False,
2022-09-11,"""The Conservatives Are Imploding"" - Matt Goodwin",https://www.youtube.com/watch?v=Ulvl-30scUA,uk_politics|economy_and_cost_of_living,2,0.0,0.0,1.0,1.0,Matt Goodwin,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2022-09-14,"""PayPal Banned Me for Stating Basic Biology"" - Colin Wright",https://www.youtube.com/watch?v=pepLGzBTb0w,trans_and_gender|woke_and_cancel_culture|free_speech_and_censorship|culture_war_general,4,2.5,2.5,1.0,1.0,Colin Wright,,3.5,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,4.5,0.0,2.5,1.0,1.0,right-leaning,False,
2022-09-18,Is Ukraine Winning? - Tom Cooper,https://www.youtube.com/watch?v=DNX1vcDx7mg,russia_ukraine_geopolitics,1,0.0,0.0,0.0,0.0,Tom Cooper,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-09-21,Theo Von: I Used Comedy to Change My Life,https://www.youtube.com/watch?v=bkUkHU17baU,free_speech_and_censorship|culture_war_general,2,0.0,0.0,0.0,0.0,Theo Von,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-09-22,Theo Von learns the TRUTH About Britain 😂 #shorts #theovon,https://www.youtube.com/watch?v=xemjq0aKPKA,uk_politics,1,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2022-09-25,"""Women Have Been Scammed"" - Esther Krakue",https://www.youtube.com/watch?v=reOb89vIebk,,0,0.0,0.0,0.0,0.0,Esther Krakue,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-09-28,"Lord David Frost: ""The Budget Was Absolutely the Right Thing to Do""",https://www.youtube.com/watch?v=VuTqFWOP2Ps,uk_politics|climate_and_environment|culture_war_general,3,0.0,0.0,0.0,0.0,Lord David Frost,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-10-02,"Adam Carolla: ""I Can't Wait to Leave California""",https://www.youtube.com/watch?v=3sS-cDUWnL0,woke_and_cancel_culture|free_speech_and_censorship,2,1.0,1.0,1.0,1.0,Adam Carolla,,2.0,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,3.0,0.0,1.0,1.0,1.0,right-leaning,False,
2022-10-05,"""The System is Rigged Against the Poor"" - Darren McGarvey",https://www.youtube.com/watch?v=0oBOLLVmW74,uk_politics,1,0.0,0.0,0.0,0.0,Darren McGarvey,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-10-09,“We need to stop relying on the government to solve our problems” - Shaun Bailey,https://www.youtube.com/watch?v=R-QXLZO7esE,uk_politics|russia_ukraine_geopolitics|crime_and_policing,3,0.5,0.5,0.0,0.0,Shaun Bailey,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2022-10-12,"Mark Normand: ""Stop Taking Comedy Seriously!""",https://www.youtube.com/watch?v=31cM6uw3PP4,free_speech_and_censorship,1,0.0,0.0,0.0,0.0,Mark Normand,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-10-16,"""The West Has Lost Its Confidence"" - Frank Furedi",https://www.youtube.com/watch?v=uamzYPkJqkw,trans_and_gender|woke_and_cancel_culture|uk_politics|russia_ukraine_geopolitics|culture_war_general,5,1.5,1.5,0.0,0.0,Frank Furedi,,1.5,right-leaning,tags,medium,right-leaning,right-leaning,right-leaning,1.5,0.0,1.5,0.0,0.0,right-leaning,False,
2022-10-19,"""Climate Activism is a Religion"" - Marian Tupy",https://www.youtube.com/watch?v=n1Ph2eCoi8M,russia_ukraine_geopolitics|climate_and_environment|culture_war_general,3,0.0,0.0,0.0,0.0,Marian Tupy,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-10-21,"Konstantin Kisin Defends Joe Rogan, TRIGGERnometry & Alt Media",https://www.youtube.com/watch?v=HaRXRdSbZVE,covid_and_pandemic|free_speech_and_censorship|trump_and_us_politics|uk_politics|culture_war_general,5,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-10-23,"Tom Stade: ""I've Had Enough of the Joke Police!""",https://www.youtube.com/watch?v=Z5oCNh9iKsQ,woke_and_cancel_culture|free_speech_and_censorship|crime_and_policing,3,1.0,1.0,0.0,0.0,Tom Stade,,1.0,right-leaning,tags,medium,right-leaning,right-leaning,right-leaning,1.0,0.0,1.0,0.0,0.0,right-leaning,False,
2022-10-26,"""I Was a Violent Criminal, Now I'm Helping Stop Violent Crime""",https://www.youtube.com/watch?v=h6CyZwPMQw8,crime_and_policing,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-10-30,Konstantin Kisin Defends Book in Battle of Ideas Debate,https://www.youtube.com/watch?v=Wt3lPpqUT3E,immigration_and_borders|uk_politics|russia_ukraine_geopolitics|economy_and_cost_of_living|culture_war_general,5,1.5,1.5,0.0,0.0,,,1.5,right-leaning,tags,medium,right-leaning,right-leaning,right-leaning,1.5,0.0,1.5,0.0,0.0,right-leaning,False,
2022-11-01,TRIGGERnometry DESTROYS New York,https://www.youtube.com/watch?v=6P8QCJvnxA8,woke_and_cancel_culture|free_speech_and_censorship,2,1.5,0.5,0.0,0.0,,,1.5,right-leaning,lexicon|tags,high,right-leaning,right-leaning,right-leaning,1.5,1.0,0.5,0.0,0.0,right-leaning,False,
2022-11-02,"Doug Stanhope on Drugs, Drink & Comedy",https://www.youtube.com/watch?v=nm1CceKk1BU,woke_and_cancel_culture|free_speech_and_censorship|uk_politics,3,0.5,0.5,0.0,0.0,Doug Stanhope,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2022-11-06,The Forgotten History of WW2 Evacuees with Dominic Frisby,https://www.youtube.com/watch?v=Kgky2Xb907A,uk_politics,1,0.0,0.0,0.5,1.0,Dominic Frisby,,0.5,right-leaning,guest,low,right-leaning,right-leaning,right-leaning,1.5,0.0,0.0,0.5,1.0,right-leaning,False,
2022-11-09,"""Mars is Our Future"" - Dr Robert Zubrin",https://www.youtube.com/watch?v=-bF1kZ5j7lc,trump_and_us_politics,1,0.0,0.0,0.0,0.0,Dr Robert Zubrin,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-11-11,When Theo Von Met English Women... 👀😻😂,https://www.youtube.com/watch?v=NOcEMwbbC74,uk_politics,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-11-13,8 Times TRIGGERnometry Predicted the Future,https://www.youtube.com/watch?v=6QbcyVBr7pk,covid_and_pandemic|trans_and_gender|uk_politics|russia_ukraine_geopolitics|economy_and_cost_of_living,5,3.0,3.0,0.0,0.0,,,3.0,right-leaning,tags,medium,right-leaning,right-leaning,right-leaning,3.0,0.0,3.0,0.0,0.0,right-leaning,False,
2022-11-13,I'm a Celeb star Seann Walsh explains his STRICTLY SCANDAL! 💀💀👀,https://www.youtube.com/watch?v=-SGgRYgiYIA,,0,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2022-11-14,BTS at TimCast IRL + Shooting Guns with Seb Gorka #shorts,https://www.youtube.com/watch?v=DjyG-qHQ_Bs,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-11-14,BTS at TimCast IRL + Shooting Guns with Seb Gorka,https://www.youtube.com/watch?v=vFPKrFv0BLo,israel_and_middle_east|uk_politics,2,0.5,0.5,1.0,1.0,Seb Gorka,,1.5,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,2.5,0.0,0.5,1.0,1.0,right-leaning,False,
2022-11-16,HOOKUP CULTURE RUINED OUR SOCIETY 😭,https://www.youtube.com/watch?v=4G9aeCijxVo,,0,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2022-11-16,"""Black People Don't Need Saving"" - Adam B. Coleman",https://www.youtube.com/watch?v=rzxxT8HD1bk,culture_war_general,1,0.0,0.0,0.0,0.0,Adam B. Coleman,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-11-17,ROASTED by Theo Von at Our Airbnb... and Visiting JRE! 12 hours in Texas,https://www.youtube.com/watch?v=SjGHuQ_BkmE,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-11-18,Why 'social progressives' are the real white supremacists... 😳,https://www.youtube.com/watch?v=dtsmQEyiKTw,woke_and_cancel_culture,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-11-20,Sam Harris Interview That Broke the Internet + Other TRIGGERnometry USA Interview Highlights,https://www.youtube.com/watch?v=JnOCgIAUcGo,free_speech_and_censorship|trump_and_us_politics|russia_ukraine_geopolitics,3,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-11-20,What happens before a Joe Rogan Podcast? Triggernometry In The USA Vlog 3 OUT NOW! 🎥😍,https://www.youtube.com/watch?v=kYzpDKJG4M8,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-11-22,NASHVILLE HOT! BTS with Matt Walsh at The Daily Wire,https://www.youtube.com/watch?v=WAa4yFLzjcc,trump_and_us_politics,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-11-22,Mark Normand gets called a RACIST 🥶😳,https://www.youtube.com/watch?v=_hu16-JhwtA,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-11-22,Why Modern Movies Suck - Critical Drinker,https://www.youtube.com/watch?v=ur-OuXAXrvg,woke_and_cancel_culture,1,0.5,0.5,1.0,1.0,Critical Drinker,,1.5,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,2.5,0.0,0.5,1.0,1.0,right-leaning,False,
2022-11-23,"Posie Parker: ""Women's Safety is More Important Than Men's Feelings""",https://www.youtube.com/watch?v=vQw9RG2Xjlg,trans_and_gender|culture_war_general|crime_and_policing,3,1.0,1.0,1.0,1.0,Posie Parker,,2.0,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,3.0,0.0,1.0,1.0,1.0,right-leaning,False,
2022-11-23,"Bill Burr - ""The internet is an ABUSIVE relationship"" 🫣👀 #shorts",https://www.youtube.com/watch?v=l-J2_dtLUB8,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2022-11-24,Konstantin Kisin DESTROYS Communism 😂😭 #shorts,https://www.youtube.com/watch?v=s_MAm0DeQGE,culture_war_general,1,2.0,0.0,0.0,0.0,,,2.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,2.0,2.0,0.0,0.0,0.0,right-leaning,False,
